Date,Price,Final_Verdict,Market_Reality,Correct,Weighted_Score,CE_Article_Count,CE_Sentiment,CE_Mean_Score,CE_Sentiment_Score,CE_Confidence,CE_Explanation,TTS_Score,TTS_Signal,TTS_Explanation,SIV_Signal,SIV_Explanation,Verdict_Reasoning,Exit_Reason,Execution_Time_Seconds
10/13/2023,0.3796,BUY,BEARISH,False,0.4658,5.0,BULLISH,0.8112,0.3737,LOW,pending_explanation,-0.3355,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4658 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1143
10/16/2023,0.3795,BUY,BEARISH,False,0.4653,9.0,BULLISH,0.7909,0.2654,LOW,pending_explanation,-0.3368,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4653 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1663
10/17/2023,0.3788,HOLD,BULLISH,False,-0.1383,7.0,NEUTRAL,0.7633,-0.0233,LOW,pending_explanation,-0.3457,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.1383 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.1521
10/18/2023,0.3785,SELL,BULLISH,False,-0.7398,24.0,BEARISH,0.8285,-0.176,MODERATE,pending_explanation,-0.3496,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7398 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.7714
10/19/2023,0.3789,SELL,BEARISH,True,-0.7368,16.0,BEARISH,0.8185,-0.0808,MODERATE,pending_explanation,-0.3421,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7368 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.253
10/20/2023,0.3787,SELL,BULLISH,False,-0.738,6.0,BEARISH,0.8101,-0.2019,LOW,pending_explanation,-0.345,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.738 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.0981
10/23/2023,0.3795,BUY,BULLISH,True,0.4685,18.0,BULLISH,0.7564,0.2216,MODERATE,pending_explanation,-0.3287,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4685 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.584
10/24/2023,0.3788,BUY,BEARISH,False,0.4639,16.0,BULLISH,0.7919,0.2773,MODERATE,pending_explanation,-0.3403,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4639 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2735
10/25/2023,0.3779,BUY,BULLISH,True,0.4581,18.0,BULLISH,0.8066,0.0932,MODERATE,pending_explanation,-0.3548,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4581 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4339
10/26/2023,0.379,BUY,BEARISH,False,0.4678,35.0,BULLISH,0.7649,0.1062,HIGH,pending_explanation,-0.3305,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4678 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.9419
10/27/2023,0.3807,SELL,BEARISH,True,-0.6831,20.0,BEARISH,0.7786,-0.0607,MODERATE,pending_explanation,-0.2077,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.6831 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.8823
10/30/2023,0.3814,SELL,BEARISH,True,-0.6795,10.0,BEARISH,0.7288,-0.0725,LOW,pending_explanation,-0.1987,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.6795 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TP,0.1891
10/31/2023,0.3749,SELL,BULLISH,False,-0.7392,44.0,BEARISH,0.8003,-0.0853,HIGH,pending_explanation,-0.3479,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7392 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.7569
11/01/2023,0.3763,SELL,BEARISH,True,-0.7418,29.0,BEARISH,0.8094,-0.4547,HIGH,pending_explanation,-0.3546,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7418 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.8935
11/02/2023,0.3775,SELL,BEARISH,True,-0.7338,18.0,BEARISH,0.7938,-0.174,MODERATE,pending_explanation,-0.3344,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7338 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.332
11/03/2023,0.3753,HOLD,BEARISH,False,-0.1445,11.0,NEUTRAL,0.7778,-0.0071,LOW,pending_explanation,-0.3613,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.1445 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.2024
11/06/2023,0.3729,BUY,BEARISH,False,0.455,24.0,BULLISH,0.7875,0.3023,MODERATE,pending_explanation,-0.3626,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.455 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.7644
11/07/2023,0.3727,SELL,BEARISH,True,-0.7516,25.0,BEARISH,0.8486,-0.0718,HIGH,pending_explanation,-0.379,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7516 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.891
11/08/2023,0.37,BUY,BULLISH,True,0.4454,14.0,BULLISH,0.7952,0.2025,LOW,pending_explanation,-0.3866,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4454 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1876
11/09/2023,0.3693,BUY,BULLISH,True,0.4368,33.0,BULLISH,0.836,0.2004,HIGH,pending_explanation,-0.408,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4368 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.608
11/10/2023,0.3685,SELL,BULLISH,False,-0.7697,24.0,BEARISH,0.8144,-0.101,MODERATE,pending_explanation,-0.4242,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7697 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3902
11/13/2023,0.3694,SELL,BULLISH,False,-0.7632,23.0,BEARISH,0.8409,-0.0937,MODERATE,pending_explanation,-0.4081,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7632 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.8968
11/14/2023,0.3728,SELL,BEARISH,True,-0.7381,15.0,BEARISH,0.8093,-0.1892,MODERATE,pending_explanation,-0.3453,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7381 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.529
11/15/2023,0.3679,SELL,BULLISH,False,-0.7578,24.0,BEARISH,0.8738,-0.1639,MODERATE,pending_explanation,-0.3944,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7578 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6843
11/16/2023,0.3695,BUY,BULLISH,True,0.4522,18.0,BULLISH,0.7875,0.1336,MODERATE,pending_explanation,-0.3694,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4522 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3737
11/17/2023,0.3713,BUY,BULLISH,True,0.4628,17.0,BULLISH,0.7435,0.1129,MODERATE,pending_explanation,-0.343,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4628 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5154
11/20/2023,0.3731,BUY,BEARISH,False,0.4726,16.0,BULLISH,0.803,0.1295,MODERATE,pending_explanation,-0.3185,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4726 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6351
11/21/2023,0.3734,HOLD,BEARISH,False,-0.1258,18.0,NEUTRAL,0.822,0.0362,MODERATE,pending_explanation,-0.3145,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.1258 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.7367
11/22/2023,0.3719,HOLD,BULLISH,False,-0.1331,9.0,NEUTRAL,0.8338,-0.0006,LOW,pending_explanation,-0.3327,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.1331 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.2731
11/23/2023,0.3702,BUY,BULLISH,True,0.4592,13.0,BULLISH,0.8235,0.3653,LOW,pending_explanation,-0.352,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.4592 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2333
11/24/2023,0.3708,SELL,BULLISH,False,-0.737,27.0,BEARISH,0.8523,-0.3161,HIGH,pending_explanation,-0.3426,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.737 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4188
11/27/2023,0.3727,SELL,BULLISH,False,-0.7256,12.0,BEARISH,0.7704,-0.1425,LOW,pending_explanation,-0.314,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.7256 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2231
11/28/2023,0.3758,SELL,BULLISH,False,-0.6767,19.0,BEARISH,0.7679,-0.2157,MODERATE,pending_explanation,-0.1917,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.6767 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5678
11/29/2023,0.3764,HOLD,BEARISH,False,-0.0747,7.0,NEUTRAL,0.8903,-0.0195,LOW,pending_explanation,-0.1867,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.0747 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.1295
11/30/2023,0.3742,HOLD,BULLISH,False,-0.0834,11.0,NEUTRAL,0.755,-0.0493,LOW,pending_explanation,-0.2084,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.0834 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.3901
12/01/2023,0.3777,SELL,BULLISH,False,-0.6737,13.0,BEARISH,0.7556,-0.3481,LOW,pending_explanation,-0.1842,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.6737 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.1642
12/04/2023,0.3767,BUY,BULLISH,True,0.5242,5.0,BULLISH,0.7836,0.3146,LOW,pending_explanation,-0.1895,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5242 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2059
12/05/2023,0.3769,SELL,BULLISH,False,-0.6751,18.0,BEARISH,0.7803,-0.1511,MODERATE,pending_explanation,-0.1878,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.6751 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.6322
12/06/2023,0.3754,BUY,BULLISH,True,0.5188,16.0,BULLISH,0.7369,0.1459,MODERATE,pending_explanation,-0.203,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5188 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TP,0.5335
12/07/2023,0.3838,SELL,BULLISH,False,-0.6178,28.0,BEARISH,0.8142,-0.2582,HIGH,pending_explanation,-0.0444,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6178 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.9408
12/08/2023,0.3825,SELL,BULLISH,False,-0.613,22.0,BEARISH,0.8244,-0.2611,MODERATE,pending_explanation,-0.0326,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.613 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.7304
12/11/2023,0.3798,BUY,BULLISH,True,0.5272,8.0,BULLISH,0.8533,0.1872,LOW,pending_explanation,-0.1819,SELL,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5272 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4242
12/12/2023,0.3816,SELL,BULLISH,False,-0.6683,20.0,BEARISH,0.8305,-0.0768,MODERATE,pending_explanation,-0.1707,SELL,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.6683 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.0887
12/13/2023,0.3924,SELL,BEARISH,True,-0.594,14.0,BEARISH,0.7869,-0.0785,LOW,pending_explanation,0.015,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.594 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.224
12/14/2023,0.3928,SELL,BEARISH,True,-0.5864,25.0,BEARISH,0.8125,-0.2067,HIGH,pending_explanation,0.0341,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5864 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6077
12/15/2023,0.3919,BUY,BEARISH,False,0.599,14.0,BULLISH,0.7789,0.1541,LOW,pending_explanation,-0.0026,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.599 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.233
12/18/2023,0.391,BUY,BEARISH,False,0.5957,17.0,BULLISH,0.819,0.1546,MODERATE,pending_explanation,-0.0107,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5957 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5963
12/19/2023,0.3889,HOLD,BULLISH,False,-0.0117,48.0,NEUTRAL,0.8131,-0.0334,HIGH,pending_explanation,-0.0292,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0117 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.7371
12/20/2023,0.388,HOLD,BULLISH,False,-0.0148,20.0,NEUTRAL,0.808,0.0124,MODERATE,pending_explanation,-0.0369,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0148 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.7674
12/21/2023,0.3906,SELL,BULLISH,False,-0.6094,16.0,BEARISH,0.817,-0.077,MODERATE,pending_explanation,-0.0234,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6094 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5606
12/22/2023,0.3889,SELL,BULLISH,False,-0.6153,15.0,BEARISH,0.796,-0.2215,MODERATE,pending_explanation,-0.0383,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6153 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4944
12/25/2023,0.3891,HOLD,BULLISH,False,-0.0149,3.0,NEUTRAL,0.7853,0.0,LOW,pending_explanation,-0.0372,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0149 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.0754
12/26/2023,0.3894,HOLD,BULLISH,False,-0.0136,10.0,NEUTRAL,0.7659,0.0255,LOW,pending_explanation,-0.0341,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0136 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.2059
12/27/2023,0.392,HOLD,BEARISH,False,-0.0059,12.0,NEUTRAL,0.8157,-0.0201,LOW,pending_explanation,-0.0147,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0059 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.2111
12/28/2023,0.3931,BUY,BEARISH,False,0.5982,19.0,BULLISH,0.7834,0.1159,MODERATE,pending_explanation,-0.0044,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5982 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2616
12/29/2023,0.3926,SELL,BEARISH,True,-0.6024,11.0,BEARISH,0.7852,-0.1939,LOW,pending_explanation,-0.006,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6024 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.158
---,,ACCURACY SUMMARY,,,,,,,,,,,,,,,,,
BUY Accuracy,,50.63%,40/79,,,,,,,,,,,,,,,,
SELL Accuracy,,52.46%,64/122,,,,,,,,,,,,,,,,
BUY+SELL Accuracy,,51.74%,104/201,,,,,,,,,,,,,,,,
HOLD Accuracy,,0.0%,0/59,,,,,,,,,,,,,,,,
OVERALL Accuracy,,40.0%,104/260,,,,,,,,,,,,,,,,
---,,SL/TP SUMMARY,,,,,,,,,,,,,,,,,
TP Hits,,,2,,,,,,,,,,,,,,,,
SL Hits,,,6,,,,,,,,,,,,,,,,
TIME Exits,,,193,,,,,,,,,,,,,,,,
HOLD Skips,,,118,,,,,,,,,,,,,,,,
